transaction_id,category,amount,hour_of_day,payment_method,decline_code,customer_past_success_rate,is_treated,actually_resolved,is_ambiguous,gt_would_self_resolve,gt_nudge_effectiveness,gt_sleeping_dog,gt_true_root_cause
264bcab0-1164-4ddc-b484-31138de17f6f,subscription,4999.0,14,upi_mandate,mandate_expired,0.946,True,True,False,False,0.4,False,
5507de26-8c83-42bd-820a-83d79101e80b,receivable,73342.24,17,bank_transfer,overdue_no_dispute,0.708,True,False,False,False,0.35,False,
866c1dd5-e230-46fa-a143-21e9bc61c642,checkout,3751.55,18,card,U28,0.936,False,False,False,False,0.55,False,
c1e0bb0b-a59e-49af-864f-8791a6908cab,receivable,199913.06,23,bank_transfer,overdue_no_dispute,0.71,True,False,False,False,0.35,False,
9c415572-866c-4f78-9e61-0c14140e0549,checkout,9774.21,15,upi,Z9,0.855,False,True,False,True,0.45,False,
402d2896-d982-450d-9936-070a080d0c89,checkout,5245.44,20,upi,Z9,0.513,False,False,False,False,0.45,False,
974d42a3-d3b2-4a49-a1bc-0545b24ab8f4,subscription,2499.0,9,upi_mandate,mandate_paused,0.874,False,False,False,False,0.4,False,
87f5d794-793a-4e5c-a0ee-c23c0545a74e,checkout,10914.3,16,card,U69,0.823,True,False,False,False,0.65,False,
0f2f6a08-4122-4df0-8d27-83246717b65b,checkout,8447.97,9,upi,K1,0.875,False,False,False,False,0.0,False,
a3eb299e-4e21-4a82-9502-7bc4c37be0bb,subscription,1499.0,15,card,mandate_expired,0.898,False,False,False,False,0.4,False,
059ce42f-8c8c-4da1-b65a-389a0f84c5b1,checkout,13034.34,13,upi,Z9,0.872,True,True,False,False,0.45,False,
c43fb882-0984-4dcf-8782-15b8ad3a68db,checkout,14654.74,20,upi,U69,0.967,True,False,False,False,0.65,False,
1768b47a-622e-415b-9648-19e1e6131486,checkout,13861.99,19,upi,ERR-BNK-0004,0.986,True,True,True,True,0.55,False,BANK_TECHNICAL_ISSUE
04de4aac-8c16-4543-827c-1504a0d004ce,receivable,197546.85,15,bank_transfer,overdue_with_dispute_flag,0.881,False,False,False,False,0.35,False,
4276f704-f038-48a1-8600-9c468e607ac9,checkout,8406.53,17,upi,Z9,0.911,True,False,False,False,0.45,False,
94b19fe0-aecd-469a-b57f-6fee75da70de,checkout,10617.86,15,card,Z9,0.601,False,False,False,False,0.45,False,
f6e8ba9c-ada3-4c8e-bd4f-5fa4ae6d2105,checkout,14647.43,13,card,Z9,0.834,False,False,False,False,0.45,False,
056056c8-43bd-41a2-b69e-12f31aabf236,checkout,10066.04,15,upi,Z9,0.952,False,True,False,True,0.45,False,
aa328bd1-cbca-4944-9b9f-d1d7faade0f2,checkout,11721.99,16,upi,Z9,0.903,True,True,False,False,0.45,False,
b09e3094-e91e-48ac-badb-c8d10784c0b8,checkout,2902.16,13,upi,U69,0.985,True,True,False,False,0.65,False,
6230b70f-71e4-4eb0-93d2-619eb6a2b00a,checkout,13254.58,12,upi,Z9,0.886,False,True,False,True,0.45,False,
2b136778-79bf-43b7-95c9-b5230633dc0d,receivable,62867.62,22,bank_transfer,overdue_no_dispute,0.536,False,False,False,False,0.35,False,
d680886d-d6da-465c-9802-137fc3de3501,subscription,1499.0,18,upi_mandate,mandate_paused,0.67,True,True,False,False,0.4,False,
292aed6f-e014-4072-ad64-bb14fbe1584e,checkout,3284.43,23,upi,Z9,0.687,True,False,False,False,0.45,False,
ae585b57-87b6-4922-a572-1df7bac12fe3,checkout,316.17,11,netbanking,U28,0.585,True,True,False,False,0.55,False,
73690fdd-f38d-4a4a-859d-0d3821595e7c,checkout,3530.82,9,upi,S3,0.944,True,False,False,False,0.0,False,
f8ecb5e7-4632-4478-b53a-7df7f0157ae9,checkout,8913.74,19,upi,Z9,0.735,False,False,False,False,0.45,False,
b2df87ba-e297-4147-8d23-e287493d3391,checkout,12646.41,16,upi,U69,0.533,True,True,False,False,0.65,False,
b410464d-f67e-4c49-a8c6-a2554e0270b8,checkout,6506.25,11,upi,Z9,0.972,True,True,False,True,0.45,False,
8b69052a-a7dd-4510-8ca9-fe4aea593707,checkout,13863.96,12,upi,Z9,0.939,True,False,False,False,0.45,False,
00e42859-5127-4d4e-9fac-963f57a5a504,checkout,12028.88,23,card,59,0.84,True,False,False,False,0.0,False,
9837c61d-af1d-4598-836e-b8f99f3d0c87,checkout,6591.81,1,upi,Z9,0.976,False,True,False,True,0.45,False,
f643e6d9-2514-4b41-a8aa-6eb2a661dc13,checkout,155.42,4,upi,U69,0.951,True,True,False,True,0.65,False,
4fb2eeba-99fd-44de-a367-2fe40ae03585,checkout,14099.37,15,upi,U28,0.946,False,False,False,False,0.55,False,
572816c4-c742-4d6f-8e69-fe0a08203ccd,subscription,1499.0,18,upi_mandate,mandate_expired,0.79,False,False,False,False,0.4,False,
5b7610f4-56aa-452d-af9f-3bd1a16f03e5,receivable,58400.85,9,bank_transfer,overdue_no_dispute,0.858,False,False,False,False,0.35,False,
e761d04f-dc48-4635-b67c-fcba18502f16,subscription,2499.0,13,card,mandate_expired,0.661,False,False,False,False,0.4,False,
6bb2dd2b-8c37-4c48-b852-a356c8950c3e,checkout,3280.32,23,upi,U69,0.819,True,False,False,False,0.65,False,
8d84f963-0a16-4361-b5ff-905bd2fd8ded,checkout,13167.62,18,card,ERR-BNK-0009,0.953,True,True,True,False,0.55,False,BANK_TECHNICAL_ISSUE
98739c02-af97-452d-b661-bb9e00df5a4e,checkout,6631.76,16,upi,U69,0.702,False,False,False,False,0.65,False,
5707d46e-de5a-4e6a-a3b1-741bb96c8a74,checkout,11836.93,18,upi,U69,0.604,False,False,False,False,0.65,False,
54fedfb4-43ff-489f-bfe7-bfac0948d65f,checkout,9947.95,19,upi,Z9,0.886,True,True,False,False,0.45,False,
9df23f0e-2028-4ce8-a9eb-2167f5535bb2,checkout,9293.93,15,card,U28,0.866,False,False,False,False,0.55,False,
4215081b-c6df-45b9-a82f-094be7363c94,subscription,2499.0,0,card,mandate_expired,0.61,False,False,False,False,0.4,False,
6e7f3643-cbc4-43d6-870a-c8811e23d88f,checkout,8048.63,11,upi,34,0.899,True,False,False,False,0.0,False,
8eb18c08-cad5-46df-9bb8-c30e84fdf8d6,receivable,123155.34,23,bank_transfer,overdue_with_dispute_flag,0.93,True,True,False,False,0.35,False,
ca421be7-72a8-4e54-8506-31ad6a994e8a,checkout,3522.82,12,upi,Z9,0.681,False,False,False,False,0.45,False,
d84aed0f-bdc8-434b-b745-468410662cda,checkout,5299.25,20,upi,U28,0.733,False,False,False,False,0.55,False,
6ed23205-3482-4339-9302-0ab6d0313e07,checkout,5221.34,17,upi,U28,0.81,False,False,False,False,0.55,False,
5bfd0cd8-602f-4895-8a59-1944ed392437,receivable,18645.37,15,bank_transfer,overdue_no_dispute,0.839,True,False,False,False,0.35,False,
6be85a3d-6533-4c71-91dd-ca3eea284ea9,checkout,1246.08,14,card,ERR-BNK-0004,0.932,True,True,True,False,0.55,False,BANK_TECHNICAL_ISSUE
f9f58da8-4ede-40c8-acdd-ecb298af0b73,checkout,8393.6,18,upi,Z9,0.832,True,False,False,False,0.45,False,
e788fc85-5b97-4343-bbeb-174ca109d077,checkout,3171.5,19,upi,U69,0.947,False,False,False,False,0.65,False,
482cfe9e-8ce4-4fe1-881c-293133be2525,subscription,2499.0,15,card,mandate_expired,0.82,False,False,False,False,0.4,False,
04df71f1-e6bf-4723-8bd2-b981e3a8bac4,checkout,2703.64,12,upi,U69,0.667,False,True,False,True,0.65,False,
bc4d6dbb-eeea-43b5-8875-42f7a02f2c7d,checkout,14434.8,15,upi,U69,0.763,False,False,False,False,0.65,False,
09fc95d3-8721-4005-b39d-720ffbac468b,checkout,3073.81,14,upi,Z9,0.926,False,False,False,False,0.45,False,
946ced4c-eec5-4ff9-b542-66661bdcedb5,checkout,8211.45,16,upi,Z9,0.814,False,False,False,False,0.45,False,
4b304927-ed62-49e5-b9bc-a8a8786bfa84,subscription,1499.0,16,upi_mandate,mandate_paused,0.983,True,False,False,False,0.4,False,
d4187b50-9910-4ecf-8485-599ade6ddf1b,checkout,13097.15,17,upi,Z9,0.567,False,False,False,False,0.45,False,
578d74b9-a643-47b3-a4c2-55d7fe101a6a,checkout,9834.64,5,upi,U69,0.936,False,True,False,True,0.65,False,
9e051b53-d498-49fc-b81a-d4b8047fc984,receivable,120848.23,0,bank_transfer,overdue_no_dispute,0.921,False,False,False,False,0.35,False,
1b15ef66-7722-4241-b1b9-9ddde307f202,checkout,13716.23,16,upi,Z9,0.888,False,True,False,True,0.45,False,
2877f417-6b4a-44da-a688-3550c8004f47,receivable,56226.05,8,bank_transfer,overdue_no_dispute,0.842,False,False,False,False,0.35,False,
2e681a29-d505-4ca8-b370-e08886a996e4,checkout,14309.87,14,card,Z9,0.902,False,False,False,False,0.45,False,
9491adff-d473-40d2-aeaa-d4060ef7f36c,checkout,6703.66,10,upi,34,0.981,False,False,False,False,0.0,False,
4bd175cf-a63d-4b1f-ada0-12cc2ad917b2,checkout,5452.68,10,upi,U69,0.911,True,True,False,False,0.65,False,
0ed20bd8-565b-4f01-842e-b297edcab01c,subscription,4999.0,16,card,mandate_expired,0.827,False,False,False,False,0.4,False,
486396a9-4ef8-4992-9c65-a15024b83c1d,subscription,2499.0,13,upi_mandate,mandate_expired,0.657,True,False,False,False,0.4,False,
a544091f-0ea0-41e1-9c8c-0d9a44a681a2,subscription,499.0,12,card,mandate_expired,0.767,True,True,False,False,0.4,False,
57a712d2-14c5-4ca4-ba1b-ebf537799c7d,subscription,2499.0,23,card,mandate_paused,0.894,True,True,False,False,0.4,False,
e973786a-3068-4154-aa09-4bbc3fe74037,checkout,7061.0,18,upi,Z9,0.874,True,True,False,True,0.45,False,
c33458ce-9ba5-4a8c-b84b-2846e42a960a,checkout,11836.54,23,upi,Z9,0.698,True,True,False,False,0.45,False,
773e5ccd-0a9a-4f29-9745-7f3494dce553,receivable,163745.9,17,bank_transfer,overdue_no_dispute,0.952,True,False,False,False,0.35,False,
e15f1ff0-4608-4691-b2ba-68ceae42283e,checkout,4917.28,19,upi,Z9,0.696,True,False,False,False,0.45,False,
c07732f8-5d9a-4084-b5cb-ccca3edb51af,receivable,86944.1,17,bank_transfer,overdue_no_dispute,0.944,True,False,False,False,0.35,False,
490a6805-3673-47e3-a137-3dae67ec1390,subscription,2499.0,16,card,mandate_expired,0.839,False,False,False,False,0.4,False,
d964b4fe-a8aa-4096-be87-3a23a3816c24,receivable,8651.84,13,bank_transfer,overdue_with_dispute_flag,0.81,True,False,False,False,0.35,False,
5ebc1d7f-612e-4f9b-8c88-1efee4e52cfc,subscription,4999.0,16,card,mandate_paused,0.746,True,False,False,False,0.4,False,
2883ba27-e415-493e-9e98-c07c1f6fb68e,checkout,7549.75,12,card,Z9,0.802,True,False,False,False,0.45,False,
65cbbbf9-5ae2-42df-b137-7d60f7595307,subscription,1499.0,13,upi_mandate,mandate_expired,0.77,False,False,False,False,0.4,False,
59bb9540-ca0a-44ec-bab8-f27e2c51183d,checkout,10967.55,17,upi,Z9,0.974,True,False,False,False,0.45,True,
be75fa91-06d7-4d5b-81ab-f46257347369,checkout,199.07,15,upi,Z9,0.904,False,True,False,True,0.45,False,
71eb725f-bf11-4f23-897e-dcfea37c5756,subscription,1499.0,16,upi_mandate,ERR-BNK-0006,0.942,True,False,True,False,0.65,False,TIMING_ATTENTION
a89ac58b-5020-42c3-a487-812b7bea1fdb,checkout,11048.29,17,upi,Z9,0.917,False,False,False,False,0.45,False,
881c1d93-0b8c-4dbd-abe7-7ed2bcf9327f,checkout,5806.41,15,upi,U69,0.968,True,True,False,True,0.65,False,
ea6701ac-c2a1-4278-a6a9-bddc3abd40cb,checkout,9970.97,20,upi,U69,0.897,True,True,False,False,0.65,False,
f927633e-c459-4ca0-8935-dd7acb63a2b4,checkout,7811.33,6,upi,ERR-BNK-0003,0.866,False,False,True,False,0.55,False,BANK_TECHNICAL_ISSUE
9a90b6a3-68f4-40c8-bacd-06c6a4bc244a,checkout,3259.87,11,card,U28,0.886,True,True,False,False,0.55,False,
ff8e824d-de70-4998-a361-2ed7bcfb2385,subscription,999.0,11,card,mandate_expired,0.744,False,False,False,False,0.4,False,
7d9274e7-d778-4adc-b92e-8c56a7f62d95,subscription,2499.0,20,card,mandate_expired,0.894,True,True,False,False,0.4,False,
a2fa4a2c-814e-4a3a-bceb-72437cff1a55,checkout,1518.59,15,card,Z9,0.633,False,False,False,False,0.45,False,
a84767d2-c916-4841-8c30-8444035dd9a2,checkout,3126.12,16,upi,Z9,0.846,True,True,False,False,0.45,False,
ddb8aec2-f698-4a1f-91c5-63daaed67f25,subscription,4999.0,16,upi_mandate,mandate_expired,0.934,False,False,False,False,0.4,False,
65bde092-6592-4a8b-8cfd-ae8f6d2b6c8b,receivable,167005.87,1,bank_transfer,overdue_no_dispute,0.429,False,False,False,False,0.35,False,
2b605a29-8c83-4d57-b95a-82619cb635d1,checkout,14221.68,16,upi,U16,0.94,True,False,False,False,0.0,False,
59ea0c9d-623f-4569-941f-a97847edb3e1,subscription,4999.0,13,upi_mandate,mandate_paused,0.859,False,True,False,True,0.4,False,
81826136-d842-44c2-b0b0-6e7fa9656cae,receivable,171544.05,19,bank_transfer,overdue_no_dispute,0.573,False,False,False,False,0.35,False,
61e5ae99-d475-450f-9d82-a0401b1e473e,receivable,222558.43,5,bank_transfer,overdue_no_dispute,0.871,True,False,False,False,0.35,False,
764ed6d6-1b33-4638-b845-014366053cf2,checkout,388.98,20,upi,U69,0.767,False,False,False,False,0.65,False,
15e5dee4-e346-4ee0-84c4-9357b5543bad,checkout,4299.33,13,upi,Z9,0.924,True,False,False,False,0.45,False,
e78719a8-72ee-4170-ad35-e4412ddd1c79,checkout,11017.86,12,upi,U69,0.823,True,False,False,False,0.65,False,
b490a53d-54bb-4ebf-bc48-21636bb36c2c,receivable,62411.71,14,bank_transfer,overdue_no_dispute,0.923,True,False,False,False,0.35,False,
423fe6d4-67ce-472b-b141-6c66bd94a951,checkout,11587.2,1,upi,S2,0.945,True,False,False,False,0.0,False,
8e72aa98-3c1c-46e3-8a7e-7e51e5ec49b8,checkout,6683.67,0,upi,U69,0.887,True,True,False,False,0.65,False,
0be8f471-7606-457d-8c66-01ef75e92c46,receivable,5141.6,19,bank_transfer,overdue_no_dispute,0.66,True,False,False,False,0.35,False,
bc0ea42b-bea1-4439-8c43-ae4e32f233c5,subscription,4999.0,9,card,mandate_expired,0.919,False,False,False,False,0.4,False,
30561b77-dd6a-4c79-a37f-ccf7722d368d,subscription,299.0,2,card,mandate_paused,0.984,True,False,False,False,0.4,False,
ae599f63-e412-40fc-91cd-d2bc03ba137d,subscription,499.0,19,card,mandate_expired,0.81,False,False,False,False,0.4,False,
41578e89-6787-4a9b-bc5b-faa2bd36c15e,receivable,131840.58,10,bank_transfer,overdue_no_dispute,0.962,False,False,False,False,0.35,False,
10b28a8e-8522-49c7-b50a-d09d2011306f,receivable,89668.83,15,bank_transfer,overdue_with_dispute_flag,0.922,True,False,False,False,0.35,False,
e3d1c75a-9442-4dae-bf10-f6302260c257,receivable,107985.29,3,bank_transfer,overdue_no_dispute,0.872,True,False,False,False,0.35,False,
bab43261-8682-424c-99c2-8c47e1e3e9a9,checkout,13880.67,11,card,U69,0.601,False,False,False,False,0.65,False,
6536ba0b-069c-4e63-ac1a-0d17733e0abd,subscription,299.0,12,upi_mandate,mandate_paused,0.608,True,False,False,False,0.4,False,
402bd2d2-f780-4bff-8ec8-2b689f93f279,checkout,4119.22,9,upi,U28,0.659,True,True,False,True,0.55,False,
75e73835-240e-4ed2-a066-8e239f1e13b7,subscription,999.0,15,upi_mandate,mandate_expired,0.784,False,False,False,False,0.4,False,
9d8710b7-437c-44d4-be0b-830f62930fde,checkout,4480.67,13,card,U69,0.74,False,False,False,False,0.65,False,
a263a42c-8c0e-4535-8571-f840c894d4d2,checkout,5103.87,14,upi,U28,0.822,False,True,False,True,0.55,False,
4e65d8ce-d8ad-43d9-9b88-45a906a0af6e,subscription,4999.0,11,upi_mandate,mandate_expired,0.808,False,False,False,False,0.4,False,
8b1c8ab5-7a68-4c06-84cb-651d4b700182,checkout,5914.05,15,upi,Z9,0.82,False,False,False,False,0.45,False,
c618cd44-be32-4f8d-9f2f-1a55ba83f4a9,checkout,6842.08,17,upi,Z9,0.805,False,False,False,False,0.45,False,
19a85e7f-151b-40f0-9bdf-0ee7b5e36ef9,checkout,1480.31,6,upi,S3,0.906,False,False,False,False,0.0,False,
194a6303-e9a0-463f-ad68-2c35d3c2734f,checkout,8975.02,7,upi,U69,0.869,True,False,False,False,0.65,False,
e25fa967-04d8-4692-aafb-f5452a001226,checkout,12938.6,21,upi,Z9,0.8,True,True,False,False,0.45,False,
5f0a4881-6561-4134-8dd8-cddc17ab1ffc,checkout,9273.92,3,card,Z9,0.88,True,False,False,False,0.45,False,
c7233b14-6989-49c1-8655-03923209681d,checkout,6490.65,18,card,ERR-BNK-0007,0.85,True,True,True,False,0.55,False,BANK_TECHNICAL_ISSUE
5a0c7af5-a459-4792-a022-2b5ed3dbdeab,checkout,7735.98,13,upi,U28,0.658,True,True,False,True,0.55,False,
67a5f41f-16c5-446b-a339-4e0f9a02e9bd,checkout,6473.49,14,upi,Z9,0.808,True,True,False,False,0.45,False,
a86f5ae2-4118-4280-84d9-e30e45bb62ec,checkout,13746.66,12,upi,U28,0.843,False,False,False,False,0.55,False,
9b1020b9-3743-4e07-8f64-15b2536f0dbb,subscription,2499.0,21,upi_mandate,mandate_expired,0.937,False,False,False,False,0.4,False,
c4667d05-02ae-44f8-ba07-df4f240f3782,checkout,13367.48,10,upi,U69,0.937,False,True,False,True,0.65,False,
738ffa9e-7583-4576-a3e1-7207616a8d43,checkout,10269.2,11,upi,Z9,0.953,False,False,False,False,0.45,False,
ebe8c30f-55a0-424b-9037-664b47d5b5c0,checkout,6021.12,16,upi,U69,0.986,False,False,False,False,0.65,False,
6865076d-22cf-4a9d-9a56-02a36d8b5366,receivable,88282.48,10,bank_transfer,overdue_no_dispute,0.954,False,False,False,False,0.35,False,
ed00f73f-a25c-4c57-83af-c05d8612e366,checkout,9552.04,11,upi,Z9,0.832,False,False,False,False,0.45,False,
ede38022-adbf-4817-9055-88e70cec92e0,subscription,2499.0,18,upi_mandate,mandate_expired,0.795,True,True,False,False,0.4,False,
960b1dc5-d8d5-4b1f-b05c-fa87ea9840ad,checkout,3271.27,13,upi,U69,0.966,True,False,False,False,0.65,False,
9ed59cbc-f049-4451-b612-b6f26cb484e1,checkout,7810.43,17,upi,U69,0.936,False,False,False,False,0.65,False,
e80423b3-a425-4cf9-a457-92fe6f06bf11,subscription,1499.0,22,card,mandate_expired,0.779,False,False,False,False,0.4,False,
a0024ae9-cce2-456f-a088-9d8da643beaf,checkout,1482.83,8,upi,U69,0.813,True,True,False,False,0.65,False,
62e43cc9-3f14-416b-b947-871724e4ea52,subscription,4999.0,19,upi_mandate,mandate_expired,0.945,True,True,False,False,0.4,False,
4d3a3ff8-e2c6-46cd-b350-12ec4825c5bb,subscription,499.0,12,card,mandate_expired,0.719,True,True,False,False,0.4,False,
4de75b98-221f-4688-8cf8-3f97c348f9ab,receivable,83403.69,10,bank_transfer,overdue_no_dispute,0.91,True,True,False,False,0.35,False,
4731c9ec-86a5-4836-8dee-ea6f9be8935e,receivable,248456.36,22,bank_transfer,overdue_no_dispute,0.772,False,False,False,False,0.35,False,
dce569d2-dbf6-4c7b-82a7-cf549abaf278,receivable,187430.83,11,bank_transfer,overdue_no_dispute,0.904,False,True,False,True,0.35,False,
23275cb6-758e-44c0-977b-d2e524007f4b,checkout,9065.22,14,upi,U28,0.72,False,True,False,True,0.55,False,
eb9964e8-0f56-400b-8189-62b743c44867,subscription,2499.0,7,upi_mandate,mandate_paused,0.91,False,False,False,False,0.4,False,
8fb541b5-32e8-4f0f-b0a4-3e8b18a725d6,checkout,4739.71,19,upi,ERR-BNK-0010,0.837,False,False,True,False,0.55,False,BANK_TECHNICAL_ISSUE
42073948-0338-4ec3-9dd2-ecdec4f3da24,subscription,4999.0,18,upi_mandate,mandate_expired,0.768,False,False,False,False,0.4,False,
63446102-420e-489b-8476-27ba79c7707e,checkout,6679.37,0,card,Z9,0.687,True,False,False,False,0.45,False,
00e606c5-e921-4caf-9388-b8a49b5876d7,checkout,10984.77,20,netbanking,34,0.965,False,False,False,False,0.0,False,
a82bc35a-050a-433a-a327-4122212eae27,checkout,1800.19,3,upi,U69,0.915,True,True,False,True,0.65,False,
8a6dad4f-0151-4f18-92e8-43e71719fd2c,checkout,3176.46,16,upi,U69,0.842,True,True,False,False,0.65,False,
d747debb-06a0-4e0f-be1d-87dc1d523dd0,receivable,157312.66,8,bank_transfer,overdue_with_dispute_flag,0.848,False,False,False,False,0.35,False,
2d5d72b0-7307-4c6d-b135-726c8af69282,checkout,1017.83,8,upi,U69,0.792,False,False,False,False,0.65,False,
7add0da6-085f-415b-9300-ad6125bbf19e,checkout,6575.29,8,card,Z9,0.919,True,False,False,False,0.45,False,
5d915225-e4b3-4bc1-bcf9-b27927b7d722,subscription,999.0,14,upi_mandate,mandate_expired,0.868,True,False,False,False,0.4,False,
45a4cea8-17f8-4dd1-a864-ff79e1abf0a4,checkout,6572.74,19,upi,U28,0.959,True,True,False,False,0.55,False,
ceb5c656-254a-45ad-ac46-2a83245d15f6,subscription,499.0,18,upi_mandate,mandate_paused,0.741,True,False,False,False,0.4,False,
d5afaaf1-2b43-4e4f-acb6-696c517cc640,checkout,8856.16,17,card,U69,0.779,True,True,False,False,0.65,False,
7cebe894-bf36-402b-b249-8be27e451c00,checkout,10115.36,9,upi,Z9,0.929,False,False,False,False,0.45,True,
25ee3eb8-7a43-48cb-8456-625f35c8a0c4,checkout,9615.56,18,card,U69,0.982,False,False,False,False,0.65,False,
5911e034-a8e4-46b0-b1ac-c44054c95c5c,receivable,55243.03,10,bank_transfer,overdue_with_dispute_flag,0.664,True,False,False,False,0.35,False,
92335af1-4fde-4df8-a842-c79264ff4381,subscription,499.0,14,upi_mandate,mandate_expired,0.901,False,True,False,True,0.4,False,
2403e66a-a376-4219-81cf-71b52218d651,subscription,299.0,19,upi_mandate,mandate_expired,0.972,True,False,False,False,0.4,False,
ecd0b2ba-164e-4c75-80d7-f53e1e6390d5,checkout,9622.36,4,upi,U69,0.859,False,False,False,False,0.65,False,
8980bfe7-8469-4a57-ba65-65bbef554130,checkout,13175.42,19,upi,Z9,0.961,False,False,False,False,0.45,False,
24049421-3e4f-4529-99c8-619e9d5c634c,checkout,13677.26,9,upi,59,0.786,False,False,False,False,0.0,False,
cded2054-f727-425b-8da1-091090255548,subscription,1499.0,13,upi_mandate,mandate_paused,0.752,True,True,False,True,0.4,False,
3056feba-9e67-4385-9d2b-90d23c2aa768,receivable,76465.28,0,bank_transfer,overdue_no_dispute,0.826,True,False,False,False,0.35,False,
68bc38d0-fcab-4096-89e0-c4bfeb2e4022,receivable,7701.99,21,bank_transfer,overdue_no_dispute,0.792,True,False,False,False,0.35,False,
d74f0b4b-18c6-416f-927e-36faf82a36a3,checkout,5773.57,15,upi,34,0.776,False,False,False,False,0.0,False,
264cedb1-887e-47a6-94ba-0aa88df41d5e,checkout,9028.0,12,card,U69,0.756,False,False,False,False,0.65,False,
9c0b570c-5331-46c5-a676-9e3b88aaf941,checkout,8768.58,1,upi,U28,0.858,False,False,False,False,0.55,True,
9a143304-f37b-4486-992e-dafddfbcbcfd,checkout,10459.26,3,card,Z9,0.96,False,False,False,False,0.45,False,
4421993f-c6d7-4180-be0e-023e15b27036,receivable,40329.6,17,bank_transfer,overdue_no_dispute,0.873,False,False,False,False,0.35,False,
7299bad0-6638-4a78-827f-1362c67beb06,checkout,10972.19,14,upi,U69,0.774,False,False,False,False,0.65,False,
3b5e7b9a-ac53-47c3-9e75-9e344244af93,receivable,124596.8,10,bank_transfer,overdue_no_dispute,0.91,True,False,False,False,0.35,False,
455d6a73-d143-41c9-8283-4b58796027a4,checkout,5170.89,13,upi,U69,0.964,False,False,False,False,0.65,False,
17c5bf06-25a4-4430-b144-98ee04d17227,checkout,5756.39,10,card,U69,0.975,True,True,False,False,0.65,False,
706a1d5b-c4f2-466f-9051-f4447bbe9800,checkout,4136.96,21,card,Z9,0.821,True,True,False,False,0.45,False,
4a5af4f7-e549-4808-9b02-2c12f0d4b316,checkout,2917.44,15,upi,34,0.758,True,False,False,False,0.0,False,
aca03be4-31fc-42cc-a938-482c7ced7086,checkout,10774.12,12,card,U16,0.689,False,False,False,False,0.0,False,
17b9af18-841b-46fb-938a-6ad80a19ee92,checkout,11034.45,8,card,U69,0.737,True,True,False,False,0.65,False,
0972eaf6-485f-4d63-a2ca-de34c9f88503,checkout,12310.81,12,upi,U28,0.905,True,True,False,False,0.55,False,
273e8bfd-444c-412b-b101-338e7cfdbb54,checkout,6976.96,4,upi,Z9,0.967,False,True,False,True,0.45,False,
4b43f6cb-83e7-4a13-874f-3b6936170ee2,checkout,781.46,6,card,Z9,0.869,True,False,False,False,0.45,False,
3e83a007-e4f9-4b98-a3fd-fab6bb898fed,subscription,999.0,19,upi_mandate,mandate_paused,0.755,True,True,False,False,0.4,False,
